PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;ENTIDAD ASOCIADA;VIVEROS HIJUELAS S.A.;-;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;BENEFICIARIA PRINCIPAL;INSTITUTO DE INVESTIGACIONES AGROPECUARIAS;61312000-9;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;ENTIDAD ASOCIADA;FUNDO EL ENCANTO SPA;76899790-K;CHILE;REGION DE LA ARAUCANIA
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;ENTIDAD ASOCIADA;AGRICOLA EL TAMBO;78271370-1;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;ENTIDAD ASOCIADA;AGRICOLA LOS OLMOS LTDA.;7972158-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEF;CONCURSO IDEA I+D 2021;ID21I10377;2021;2021;DAINA GRINBERGS SALAS;MUJER;ENTIDAD ASOCIADA;COPEFRUT S.A.;81836000-2;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10384;2021;2021;JUAN ESCOBAR;HOMBRE;ENTIDAD ASOCIADA;OPEN CONTRACTING PARTNERSHIP;NO APLICA;ESTADOS UNIDOS DE AMERICA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10384;2021;2021;JUAN ESCOBAR;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10384;2021;2021;JUAN ESCOBAR;HOMBRE;ENTIDAD ASOCIADA;DIRECCION GENERAL DE OBRAS PUBLICAS;61202000-0;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10384;2021;2021;JUAN ESCOBAR;HOMBRE;ENTIDAD ASOCIADA;CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST);61608700-2;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;ENTIDAD ASOCIADA;BIO PROPAGACIONES SRL;NO APLICA;ARGENTINA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;OTRA BENEFICIARIA;INSTITUTO FORESTAL;61311000-3;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;ENTIDAD ASOCIADA;FUNDACION CIENCIAS PARA LA CANNABIS;65114204-0;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;ENTIDAD ASOCIADA;PATAGONIA VALDIVIA SPA;76798673-4;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;ENTIDAD ASOCIADA;AIRA SPA;77338762-1;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10386;2021;2021;RODRIGO HASBUN ZAROR;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10390;2021;2021;DECIO METTIFOGO GUERRERO;HOMBRE;ENTIDAD ASOCIADA;FUNDACION CREA EQUIDAD;65087837-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10390;2021;2021;DECIO METTIFOGO GUERRERO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD SEK;71618600-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10390;2021;2021;DECIO METTIFOGO GUERRERO;HOMBRE;ENTIDAD ASOCIADA;ASOCIACION CRISTIANA DE JOVENES DE VALPARAISO;81832900-8;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10393;2021;2021;RENE RUBY FIGUEROA;HOMBRE;ENTIDAD ASOCIADA;DEPARTMENT OF ENVIRONMENTAL ENGINEERING (DIAM) – UNIVERSITY OF CALABRIA;NO APLICA;ITALIA;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10393;2021;2021;RENE RUBY FIGUEROA;HOMBRE;OTRA BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10393;2021;2021;RENE RUBY FIGUEROA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70729100-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10393;2021;2021;RENE RUBY FIGUEROA;HOMBRE;ENTIDAD ASOCIADA;VIPURE AGUA LTDA;76189644-K;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10394;2021;2021;DANIEL SCHWARTZ PERLROTH;HOMBRE;ENTIDAD ASOCIADA;SERVICIO NACIONAL DEL CONSUMIDOR;-;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10394;2021;2021;DANIEL SCHWARTZ PERLROTH;HOMBRE;ENTIDAD ASOCIADA;SUBSECRETARIA DE ECONOMIA Y                       EMPRESAS DE MENOR TAMANO;60701000-5;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10394;2021;2021;DANIEL SCHWARTZ PERLROTH;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;HOSPITAL EL PINO;61608107-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;SERVICIO DE SALUD METROPOLITANO SUR;61608108-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;ASOCACIACION DE MUNICIPIOS CIUDAD SUR;65090148-7;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;MUNICIPALIDAD DE EL BOSQUE;69255300-4;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;ASOCACIACION CHILENA DE MUNICIPALIDADES;69265990-2;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;ENTIDAD ASOCIADA;CORPORACION MUNICIPAL DE EDUCACION Y SALUD DE SAN BERNARDO;70925500-2;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10399;2021;2021;HELIA MOLINA MILMAN;MUJER;OTRA BENEFICIARIA;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CHILE;REGION DE LOS RIOS
FONDEF;CONCURSO IDEA I+D 2021;ID21I10402;2021;2021;OSCAR FARIAS FUENTES;HOMBRE;ENTIDAD ASOCIADA;ERIFOR LTDA.;76139740-0;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10402;2021;2021;OSCAR FARIAS FUENTES;HOMBRE;ENTIDAD ASOCIADA;POTENCIAL SPA;76687747-8;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10402;2021;2021;OSCAR FARIAS FUENTES;HOMBRE;ENTIDAD ASOCIADA;COMERCIAL COYAHUE SPA;78644350-4;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10402;2021;2021;OSCAR FARIAS FUENTES;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10411;2021;2021;SERGIO CONEJEROS ESPINDOLA;HOMBRE;ENTIDAD ASOCIADA;UNIVERSIDAD DE BRISTOL;NO APLICA;REINO UNIDO DE GB E IRLANDA DEL NORTE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10411;2021;2021;SERGIO CONEJEROS ESPINDOLA;HOMBRE;ENTIDAD ASOCIADA;GLAUBEN ECOLOGY;76599537-K;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10411;2021;2021;SERGIO CONEJEROS ESPINDOLA;HOMBRE;ENTIDAD ASOCIADA;GREAT PROCESS;76951020-6;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10411;2021;2021;SERGIO CONEJEROS ESPINDOLA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE ANTOFAGASTA
FONDEF;CONCURSO IDEA I+D 2021;ID21I10412;2021;2021;MATIAS DIAZ DIAZ;HOMBRE;OTRA BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10412;2021;2021;MATIAS DIAZ DIAZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10412;2021;2021;MATIAS DIAZ DIAZ;HOMBRE;ENTIDAD ASOCIADA;SISTEMAS Y SERVICIOS DE COMUNICACION SISERCOM SA;76039262-6;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10412;2021;2021;MATIAS DIAZ DIAZ;HOMBRE;ENTIDAD ASOCIADA;MOVENER SPA;76608025-1;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10417;2021;2021;ROBERTO ALDUNATE VERA;HOMBRE;ENTIDAD ASOCIADA;OFICINA NACIONAL DE EMERGENCIA EL MINISTERIO DE INTERIOR Y SEGURIDAD PUBLICA;60509001-K;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10417;2021;2021;ROBERTO ALDUNATE VERA;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE PADRE LAS CASAS;61955000-5;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10417;2021;2021;ROBERTO ALDUNATE VERA;HOMBRE;BENEFICIARIA PRINCIPAL;CENTRO DE INNOVACION E INVENTIGACION APLICADA;65117438-K;CHILE;REGION DE LOS LAGOS
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;ENRIQUE MULLER LOBOS - COLMENARES MULLER;SIN INFORMACION;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;RODOLFO KLASSEN - COLMENARES KLASSEN;SIN INFORMACION;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;SILVIO TORRIJOS CARRASCO - RAYMAPU MIELES DE LA PATAGONIA;SIN INFORMACION;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;DIRECCION METEOROLOGICA DE CHILE;61104000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;COOPERATIVA AGRO APICOLA RAPA NUI LTDA.;65095207-3;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;APPA LOS ULMOS DE RIO PUELO;65615800-K;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;COOPERATIVA AGRICOLA APICULTORES DEL SUR;65863610-3;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;ENTIDAD ASOCIADA;FUNDACION SAN IGNACIO DEL HUINAY;74432400-9;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;OTRA BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10422;2021;2021;ARIEL MUNOZ NAVARRO;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10424;2021;2021;PATRICIO VALDIVIA LEFORT;HOMBRE;ENTIDAD ASOCIADA;EMPRESA ELECTRICA COLBUN MACHICURA S.A.;-;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;CONCURSO IDEA I+D 2021;ID21I10424;2021;2021;PATRICIO VALDIVIA LEFORT;HOMBRE;ENTIDAD ASOCIADA;CORPORACION ATAMOSTEC;53333413-K;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10424;2021;2021;PATRICIO VALDIVIA LEFORT;HOMBRE;ENTIDAD ASOCIADA;ENGIE LABORALEC;59281960-0;CHILE;NO REGISTRA REGION
FONDEF;CONCURSO IDEA I+D 2021;ID21I10424;2021;2021;PATRICIO VALDIVIA LEFORT;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210009;2021;2021;EDISON SALAS HUENULEO;HOMBRE;ENTIDAD POSTULANTE;ADVANCED INTEGRATED TECHNOLOGIES SPA;76951378-7;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210010;2021;2021;EDISON SALAS HUENULEO;HOMBRE;ENTIDAD POSTULANTE;ADVANCED INTEGRATED TECHNOLOGIES SPA;76951378-7;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210024;2021;2021;MATIAS ZANARTU SALAS;HOMBRE;ENTIDAD POSTULANTE;LANEK SPA;77144857-7;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210025;2021;2021;EDUARDO ZAVALA PULGAR;HOMBRE;ENTIDAD POSTULANTE;DONE PROPERLY COMPANY SPA;77020095-4;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210027;2021;2021;JORGE BERENDSEN MELLA;HOMBRE;ENTIDAD POSTULANTE;MEDICEL;76505823-6;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210034;2021;2021;KRIS BLANCHARD TAPIA;HOMBRE;ENTIDAD POSTULANTE;LUYEF BIOTECHNOLOGIES CHILE SPA;77148405-0;CHILE;NO REGISTRA REGION
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210036;2021;2021;RODRIGO SAAVEDRA PASSACHE;HOMBRE;ENTIDAD POSTULANTE;FORESTAL ARAUCO LTDA;85805200-9;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210044;2021;2021;JOSE VIDAL ARAYA;HOMBRE;ENTIDAD POSTULANTE;VIDAL Y URRUTIA LIMITADA;76298738-4;CHILE;REGION DEL BIO-BIO
SIA;INSERCION DE DOCTORES EN EL SECTOR PRODUCTIVO;IDP210050;2021;2021;NICOLAS LOIRA TAPIA;HOMBRE;ENTIDAD POSTULANTE;ALICANTO LABS;76996707-9;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0001;2021;2022;ALVARO RUIZ GARRIDO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;LABORATORIOS MICROSULE URUGUAY S.A.;12345678-5;URUGUAY;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0001;2021;2022;ALVARO RUIZ GARRIDO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0001;2021;2022;ALVARO RUIZ GARRIDO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;SOC. AGRICOLA Y GANADERA CHILLAN VIEJO S.A.;87820600-2;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0005;2021;2022;PATRICIA NAVARRO GUTIERREZ;MUJER;BENEFICIARIA PRINCIPAL;INSTITUTO DE INVESTIGACIONES AGROPECUARIAS;61312000-9;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0005;2021;2022;PATRICIA NAVARRO GUTIERREZ;MUJER;ENTIDAD ASOCIADA / MANDANTE;SOCIEDAD COMERCIAL AGRICOLA JG LTDA;76032430-2;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0005;2021;2022;PATRICIA NAVARRO GUTIERREZ;MUJER;ENTIDAD ASOCIADA / MANDANTE;BIOFUTURO LTDA;76283103-1;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0006;2021;2022;MANUEL MELENDREZ CASTRO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;MR CHILE SPA;77041796-1;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0006;2021;2022;MANUEL MELENDREZ CASTRO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;WILLENBRINCK Y CIA;77806890-7;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0006;2021;2022;MANUEL MELENDREZ CASTRO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0011;2021;2022;RODRIGO ORTIZ MANSILLA;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;ILUSTRE MUNICIPALIDAD DE VALPARAISO;-;CHILE;REGION DE VALPARAISO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0011;2021;2022;RODRIGO ORTIZ MANSILLA;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;SUBDIRECCION DE FOMENTO Y GESTION PATRIMONIAL;60905000-4;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0011;2021;2022;RODRIGO ORTIZ MANSILLA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0011;2021;2022;RODRIGO ORTIZ MANSILLA;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;MINISTERIO DE OBRAS PUBLICAS TRANSPORTES Y TELECOMUNICACIONES;61202000-0;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0011;2021;2022;RODRIGO ORTIZ MANSILLA;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;CORPORACION MUSEO DEL SALITRE;75579400-7;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0016;2021;2022;RODRIGO ESPINOZA MALDONADO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0016;2021;2022;RODRIGO ESPINOZA MALDONADO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;SEREMI MINVU VIII REGION;61802008-8;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0016;2021;2022;RODRIGO ESPINOZA MALDONADO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;INMOBILIARIA POCURO SUR SPA;76133622-3;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0016;2021;2022;RODRIGO ESPINOZA MALDONADO;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;INGENIERIA ALDO BOBADILLA NUNEZ E.I.R.L.;77058231-8;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;FUNDACION INRIA CHILE;65058044-3;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;CENTRO NACIONAL DE SISTEMAS DE                    INFORMACION EN SALUD;65165006-2;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;DIGITAL HEALTH CONSULTING SPA;76613838-1;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;INFOIDEA LIMITADA;76674605-5;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0019;2021;2022;MAURICIO ARAYA LOPEZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0022;2021;2022;SEBASTIAN FINGERHUTH MASSMANN;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;DMT GMBH & CO.;-;CHILE;REGION DE LOS RIOS
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0022;2021;2022;SEBASTIAN FINGERHUTH MASSMANN;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;MINISTERIO DEL MEDIO AMBIENTE;61979930-5;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0022;2021;2022;SEBASTIAN FINGERHUTH MASSMANN;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;AGENCIA CHILENA DE EFICIENCIA ENERGETICA;65030848-4;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0022;2021;2022;SEBASTIAN FINGERHUTH MASSMANN;HOMBRE;ENTIDAD ASOCIADA / MANDANTE;ALFA LUX INGENIERIA SPA.;76537901-6;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0022;2021;2022;SEBASTIAN FINGERHUTH MASSMANN;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0027;2021;2022;ZIOMARA GERDTZEN HAKIM;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0027;2021;2022;ZIOMARA GERDTZEN HAKIM;MUJER;ENTIDAD ASOCIADA / MANDANTE;CELLUS MEDICINA REGENERATIVA S.A.;76337682-6;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0027;2021;2022;ZIOMARA GERDTZEN HAKIM;MUJER;ENTIDAD ASOCIADA / MANDANTE;AP-BIOPROCESS;76991373-4;CHILE;NO REGISTRA REGION
SIA;X CONCURSO INVESTIGACION TECNOLOGICA - IDEA 2021;IT21I0027;2021;2022;ZIOMARA GERDTZEN HAKIM;MUJER;ENTIDAD ASOCIADA / MANDANTE;VETERQUIMICA S.A.;82524300-3;CHILE;REGION METROPOLITANA DE SANTIAGO
